"频道名称","粉丝数","简介","邮箱","国家"
"innaloo chiropractic","6","Innaloo Chiropractic Clinic Level 1 384 Scarborough Beach Road Innaloo Perth WA 
Providing chiropractic services in Innaloo, Perth spanning 18 years. We are here to help. Look forward to seeing you.
https://www.youtube.com/channel/UCdRRtM_SvH7lNkqaacaGqbQ
Innaloo Chiro","",""
"VET CARE AND DOGS VLOGS","6","Veterinarians care for the health of animals and work to protect public health. They diagnose, treat, and research medical conditions and diseases of pets, livestock, and other animals
Medicines names and surgical cases💊
Short videos and vlogs
Funny vet videos
 🐶🐱🐭🐹🐰🦊🐻🐼🐻‍❄️🐯🦁🐮🐷🐒🐔🦆🦆🐦🐳🐄🦣🐘🦒🦚🦩","",""
"Dr. Legaspi Synergy Physical Therapy","6","Dr. Hazel Legaspi, physical therapist here!  I am a holistic movement expert and I help babies and children play and develop so they can explore without limits. I also help parents keep up with all the activities that matter most all while striving for pain-free movements. 

I serve the Whittier, CA and surrounding areas!  I provide mobile (in-home) services. 

Trained in John Barnes #MFR #myofascialrelease and Gillespie Approach #CFT #craniosacralfascialtherapy

I am here for you and your family’s mobility and holistic healing needs.  I am only a phone call away!  562-600-0208 

IG: holistic_movement_pt
www.synergydpt.com

Buy Me a Coffee
https://buymeacoffee.com/drhazelpt

Tiny Health @tinyhealth Affiliate $20 discount code: SYNERGYDPT 

Own Your Stigma Ambassador 15% discount with code: SYNERGYDPT","",""
"Adobe Veterinary Center","6","Welcome to our channel! Our videos feature stories about our large and small animal care and our awesome practice team! Our practice is unique in that we provide medical care to multiple species in the greater Tucson, Arizona area. Three of our veterinarians specialize in the care of dogs and cats and the other three veterinarians specialize in the care of horses and livestock. We are proud to say that Adobe Veterinary Center is AAHA (American Animal Hospital Association) certified.","","United States"
"Noahs ARC Mazarrón","6","OFFICIAL Channel for Noah's A.R.C. Mazarrón Dog Rescue Charity
A Non-Profit Dog Rescue Charity Helping the Dogs of Mazarrón, Murcia, Spain","","Spain"
"Last Resort Farm Animal Rescue","6","We are a small farm animal rescue for Pot Belly Pigs, Goats, Donkeys and Dogs. Our mission is to provide a safe place for neglected, abused, unwanted and surrendered farm animals. We will also provide education on the animals.

Welcome to the Last Resort Farm Animal Rescue. We are starting the New Year with a new goal. we have taken in many pot belly pigs lately and found that there needs to be a rescue and education on farm animals as pets. Join us on our journey to provide farm animals with the care they need. This will be a lot of work and entertainment.","",""
"Halie Gates","6","Certified Equine Massage Therapist based in Colorado and wannabe Can Chaser. 🏇","",""
"Eastbourne Rabbit Rescue","6","We are a rabbit, guinea pig and small animal rescue based in Eastbourne, East sussex.
Just spreading the love we have for our rescue animals by sharing videos with you all.
If you are interested in adopting one of our beautiful rescue animals we can be contacted as below.

WEBSITE: Www.eastbournerabbitrescue.co.uk

FB GROUP: Eastbourne Rabbit Rescue

TWITTER: @RabbitRescueEB","",""
"Advanced Sports Chiropractic","6","http://advancedsportschiropractic.com/ We are the premier sports enthusiast rehab center in Bellingham, where we do things a little bit different. What Dr. Curtis does works for athletes of all ages, and works for everyone else just as well.
 
Dr. Curtis combines the benefits of chiropractic adjustments and joint mobilizations with advanced soft tissue work and exercise/stretching/muscle rehab (similar to what is done in physical therapy).
 
This unique combination provides the best outcomes for resolving both acute injuries and the chronic pain that plagues your activity. Not many physical therapists or chiropractors put the two approaches together in the same way Dr. Curtis does, and it works!","","United States"
"Lucie Ellis","6","Award Winning Massage Therapist
Pregnancy & Postnatal Specialist
Chronic Pain & Sports Massage 
Reflexology & Aromatherapy
Orpington, Kent  
Book Now","",""
"Nose To Toes K9","6","Mind and body wellness via canine fitness and scentwork! A licensed veterinary nurse, professional dog trainer, and certified companion animal rehabilitation therapist providing your one-stop shop for dog training, cat training, cooperative care, all things fitness, and Nosework.","","United States"
"BixbyAH Torrance","6","Welcome to Bixby Animal Hospital & Urgent Care, where we treat every pet like family!

Our team is devoted to offering exceptional veterinary care to the Torrance, CA community. We are committed to keeping your furry friends in top shape with our range of services, including preventive care, medical treatments, and more.

At our state-of-the-art facility, we combine advanced technology with a caring touch to ensure a comfortable experience for both pets and their owners. We’re not just your local vet—we’re your partners in your pet’s health journey. We look forward to becoming a trusted part of your pet’s life and supporting you as a dedicated pet parent.","","United States"
"Pet Rescue Stories","6","Welcome to Pet Rescue Stories – where we share inspiring stories of rescuing dogs and cats, giving them a new chance at life and a loving home. Here, you will find videos about the rescue journey, care, and finding forever homes for abandoned pets. Together, we can make a difference in the lives of these four-legged friends. Join our pet-loving community and help them find their perfect home!","","United States"
"Zuri Massage - Massages by Queen","6","My name is Queenasia Moore, I am a licensed massage therapist in NYS as of Oct 2022. I graduated from one of the top schools in New York City for massage therapy, the Swedish Institute. Additionally, I am also certified in sound bowl healing. I currently work in NYC providing medical massage therapy. I’ve had a passion for the massage therapy industry for over 10 years, being a migraine sufferer and always looking for a more holistic approach to my pain lead me to massage therapy.  The power of touch from massage therapy can help in more ways than one on more levels than you can imagine, mind, body and soul! 
This channel will be all about massage therapy techniques, sound bowl healing, meditation and just catching a vibe! 
Open to video requests & suggestions. 

Subscribe to keep up with all things massage & holistic! 

Follow me on Instagram @ZuriMassage","",""
"Quakertown Veterinary Clinic","6","Quakertown Veterinary Clinic provides both routine and 24-hour emergency care services to the tri-county area surrounding Quakertown, Pennsylvania.

It is our mission to provide compassionate quality care for our patients and the owners who love them.

Founded in the early 1900's, Quakertown Veterinary Clinic has expanded to include emergency and general care for companion animals, exotics, equine and farm animals, as well as boarding and grooming, laboratory and other services.

We are proud to be an accredited member of the American Animal Hospital Association, meeting its high standards for excellence in veterinary care. Only 14% of the small animal veterinary facilities in North America can claim this distinction!","","United States"
"Beyond Your Massage Table","6","Welcome to Beyond Your Massage Table! With over 30 years of experience as a licensed massage therapist and 16 years as a Massage Therapist Instructor, I'm sharing the knowledge, techniques, and real-world lessons I've learned throughout my career.  Whether you're looking for self-care tips, stress relief techniques, massage therapy continuing education, or just honest advice about the profession, you'll find practical information you can use in everyday life.  From common mistakes therapists make to simple ways to reduce tension in your personal life, or in the massage room, my goal is to help you feel better, move better, and live better.  Learn something new and/or share your experiences also.  Subscribe and join me as we explore wellness, healing, and the wisdom that comes from decades of hands-on experience.","","United States"
"International Animal Rescue Goa","5","International Animal Rescue Goa was established as a charity (Registration No : 106/GOA/98) in August 1998. Our aim is to reduce the terrible suffering of animals in Goa.

Since we began this vital work, International Animal Rescue Goa, has sterilized more than 30,000 dogs, 11,000 cats, and vaccinated over 60,000 dogs against rabies. Our ambulances have collected thousands of road casualties and we have made a major impact on mange, which causes intense suffering and was endemic within the street dog community. We rescue dozens of animals from wells every year, have rescued hundreds of snakes from houses and snake charmers which would otherwise have been killed or died, and do our best to educate the public on animal welfare issues.

http://www.internationalanimalrescuegoa.org.in","",""
"Simbaa Veterinary Clinic","5","Welcome to Simbaa Veterinary Clinic – Your Partner in Pet & Farm Animal Care! 🐾

Based in Nakuru, Simbaa Vet Clinic is committed to providing top-quality, affordable veterinary services for your beloved pets and livestock. Whether it's routine check-ups, vaccinations, deworming, grooming, or emergency care, we've got you covered with love and expertise.

🐶 Pet Care
🐄 Livestock Health
💉 Vaccinations
🧼 Grooming
📞 Expert Consultations

Subscribe for helpful tips, real-life animal stories, farm visits, and behind-the-scenes care moments!

📧 simbaveterinaryclinic@gmail.com

#HealthyAnimalsHappyHomes","simbaveterinaryclinic@gmail.com",""
"The Art Of Chiropractic","5","Dedicated to the education of our patients, non-patients and communities through Chiropractic-based Vitalistic and Holistic Healthcare principles and laws. We strive to demystify the Chiropractic and Holistic healthcare field through the modern language of mysticism, science. We will also explore the philosophical tenets that allow Chiropractic to be a separate and distinct healthcare field from medicine while maintaining the status of Doctor both societally and under the laws of the land, with all the rights responsibilities therein.
Finally we will endeavor to present the art of Chiropractic and its many techniques through patient approved demonstrations of the Chiropractic Adjustment. 
This YouTube channel is intended as a patient resource and as a source for public information.
Remember, Healing happens in Alignment.
-Dr Reuben","","United States"
"Hope & Serenity Farm Sanctuary","5","Hope & Serenity Farm Sanctuary is a non-profit animal sanctuary open to the public in picturesque Nokesville, Virginia. We are dedicated to providing a nurturing home for over 250 formerly neglected and abused farm animals. Our mission is to create a loving and beautiful environment that encourages relationships between our animals and the people who visit them. 

We run 100% on donations! We welcome visitors by appointment and are thrilled to offer tours of our sanctuary. If you're passionate about animal welfare, we also offer volunteer opportunities and animal sponsorship opportunities where you can help make a difference in the lives of our furry friends.","","United States"
"OasisAnimalRes","5","Oasis Animal Rescue and Education Center was established as a non profit Canadian corporation to provide services that will ensure the protection and care of any domestic animal that is abandoned, displaced or homeless.

We offer a rescue pet adoption program, an animal food bank to fill hungry tummies, an outreach program for seniors and low income pet owners, a safe and responsible foster parent network and assistance with basic health care concerns.

Oasis also provides basic veterinary care to those who cannot afford the inherent costs of the mainstream medical community.","",""
"Vet Tech Han","5","Welcome to my channel!!! Im a Registered Veterinary Technician but my most important job is the title of ""Dog Mom"" to my two Golden Doodle boys (Cooper and Denahi) and my Cavalier King Charles (Ivy).  This page is dedicated toward helping you navigate the hard questions that pop up as pet parents and tech you ways to care for your pets at home!  Come with me to navigate the crazy world of being a pet parent!","",""
"horse rescue sanctuary","5","Non-Profit Rescue Sanctuary 🐎
Dedicated to rescuing horses and donkeys, providing a safe haven with food, shelter, and medical care 🩺
vegan-led ❤️","",""
"Dr. Lance Leonard Chiropractic","5","Chiropractic clinic in Naples, Fl - Empowering our community to live their most active pain-free and healthy lives.","",""
"Back on Track Veterinary Hospital & Rehabilitation Center","5","Our full-service veterinary hospital serves the O'Fallon, St. Peters, and St. Charles areas by offering wellness care, surgery, acupuncture, physical rehabilitation and grooming for dogs and cats.","",""
"North Shore Horse Rescue and Sanctuary","5","We are North Shore Horse Rescue and Sanctuary, a small horse farm on the east end of Long Island, New York.  We are a 501(c)3 organization that is also verified by the Global Federation of Animal Sanctuaries and a Guardian for Equus Foundation.  Our mission is to rescue and care for any unwanted horses including those that have been neglected, abused, abandoned or are at risk of going to slaughter.  If the horse can be rehabilitated and adopted, we will find a loving, informed home for them.  If suitable homes cannot be found, North Shore Horse Rescue has committed itself to allowing its’ permanent residents to live out their lives in a safe, stress-free environment.

We are highlighting videos of our work with horses.  We will show you how we care for our rescue horses.  The stories of the rescues will be highlighted.  Our goal is to further our mission by explaining the hardships these magnificent creatures endure  and how they lead a happy life in our care.","","United States"
"Red River Animal Emergency Hospital","5","Red River Animal Emergency Hospital and Referral Center of North Dakota has been dedicated to delivering the highest quality and compassionate care to the veterinary communities of North Dakota, South Dakota, and Minnesota for almost two decades. Located in Fargo, we are North Dakota’s only 24/7 emergency hospital who also offers multiple specialty services. At RRAEH, we are committed to the overall care and well-being of our patients and their families, our referring veterinarians, and our employees! At RRAEH, We Care!","",""
"Vet Nurse Home Care","5","VET NURSE HOME CARE is a passion for  Roseanne McGillivray RVN, a registered veterinary nurse with over 30yrs experience and dedication.
Her aim is to provide a friendly professional service for you and your pet by working together with yourself or, with a tailored plan with your veterinary surgeon. By bringing her love of practice nursing clinics & pet sitting into the comfort of your pets own home. Offering all aspects of you pets healthcare within the Vet Nurse Home Care Services and Cat & Small Dog Pet Sitting.  Covering Houston, Johnstone and the surrounds.","",""
"Animal Hospital of Nesbit Ferry Crossing","5","http://www.ahnfc.com/ - Find the perfect caretaker for your pet only At The Animal Hospital of Nesbit Ferry Crossing! Our veterinarian clinic provides kind, attentive, & experienced care which your pet needs to stay healthy & strong. Serving Roswell, Alpharetta, Johns Creek!","AHofNesbitFerryCrossing@gmail.com","US"
"RSP SPORTS PHYSIOTHERAPY","5","ELITE SPORTS PHYSIOTHERAPY FOR ALL.

REHAB. STRENGTH. PERFORMANCE. is a sports physiotherapy clinic that works exclusively with sports injuries and post-operative rehabilitation.

Our mission is to provide the best care possible for our patients while empowering them to reach their full potential and exceed their previous best. We believe in pushing past limits and achieving goals through innovation, injury education, hard work, and empathy. Our goal is to see your expectations exceeded via treatment and rehabilitation plans tailored specifically towards YOU!","hello@rspphysio.com.au","Australia"
"back2healthclinic","5","Located in Keizer, Oregon and serving the larger Salem area, the leading health professionals at Back to Health Clinic are dedicated to helping you achieve your wellness objectives -- combining skill and expertise that spans the entire chiropractic wellness spectrum. Dr. Jeff Baker is committed to bringing you better health and a better way of life by teaching and practicing the true principles of chiropractic wellness care.","",""
"First Steps Pediatric Therapy","5","Welcome to First Steps Pediatric Therapy!

We are a team of expert therapists who offer pediatric occupational and physical therapy for children from birth through age 18 in our community. Our services are available as clinic-based, in-home, and teletherapy to ensure your child can receive the care they need to thrive.

Give us a call at (700) 900-7432 today to schedule an evaluation and empower your child’s first steps toward a brighter future!","","United States"
"2nd Chances At Life farm animal sanctuary","5","Animals have saved our lives so we want to save theirs. we are a 501C3 nonprofit private farm animal sanctuary.We accept donations all of our donations 100% goes to our animals.","",""
"Cornerstone Animal Hospital - Exotic Veterinarian","5","Cornerstone Animal Hospital is a small animal/exotic veterinary care practice located in Irmo, SC.  This page will serve as a small resource for interesting information for clients, as well as exotic animal care and husbandry.","",""
"Excellence In Health Chiropractic & Rehabilitation Clinic","5","Doctor William Ross is a chiropractor at Excellence in Health Chiropractic & Rehab Clinic in Anchorage, AK.  If you are struggling with neck or back pain, headaches or migraines, carpal tunnel, sciatica, or any other health condition please call us today or visit our website and take advantage of our new patient special.","",""
"Animal Rehabilitation Therapy","5","Hi! My name is Dr. Susan Bonilla, MS, CVA, CCRP.  I am certified in both veterinary acupuncture and canine rehabilitation therapy.  Here you will find a selection of some of the most amazing dog and cat patients I have had the privilege of helping, improving their quality of life and well being through acupuncture and rehabilitation.","","United States"
"Dr. Natasha – Tails + Trails Animal Chiropractor","5","***Sacramento's only AVCA Certified Animal Chiropractor*** H! I’m Dr. Natasha and nothing makes me happier than helping an animal in need and preventing their pain or suffering. I love adjusting dogs and horses using gentle techniques that honor the animal and how they’re feeling. In terms of education – since 2011, I've been mentored by one of the best animal chiropractors in the world. In 2015, I received my Doctorate in Chiropractic (human). I continued my training with 300-hours of post-doctoral specialization in Animal Chiropractic. I am Board-Certified by the American Veterinary Chiropractic Association (AVCA).","",""
"The Centre of Animal Physiotherapy AlexisMakaritis","5","Physiotherapy and rehabilitation for animals, dogs, cats and horses. Hydrotherapy treadmill available with heated, clean, filtered water and other latest technology machines available such as electro-muscular stimulation H-Wave, laser, pulsed electromagnetic field therapy and therapeutic exercises. Physiotherapy and rehabilitation for animals suffering from post operation, arthritis, neurological conditions such as disc prolapse, hip dysplasia, elbow dysplasia. Physiotherapy is non invasive. The Centre of Animal Physiotherapy is registered with the International Association of Animal Therapists (IAAT) and is qualified by The College of Animal Physiotherapy, U.K and Oxford Brookes University, U.K. Veterinary support is essential.","",""
"Vet Forge","5","Welcome to VetForge — your trusted source for evidence-based veterinary education and practical animal healthcare.

Our mission is to make veterinary knowledge simple, accurate, and accessible for pet owners, veterinary students, animal professionals, and anyone passionate about animal welfare.

On this channel, you'll find videos covering:

• Dog health and dog care
• Cat health and cat care
• Pet wellness and preventive medicine
• Animal diseases, diagnosis, and treatment
• Veterinary medicine and clinical practice
• Veterinary surgery and emergency care
• Veterinary nutrition and animal behavior
• Livestock, equine, and exotic animal medicine
• Practical tips from real veterinary medicine

Subscribe to VetForge and join thousands of animal lovers, pet owners, veterinary students, and professionals who want reliable veterinary knowledge from a trusted educational source.","","United States"
"Hamilton Small Animal Veterinary Centre","5","Compassionate care for our furry family members is the cornerstone of Hamilton Small Animal Veterinary Centre.

From our experienced veterinarians to our professional support staff, every member of the Hamilton Small Animal Veterinary Centre team is committed to the highest standard of veterinary care.","",""
"Red Clay Ranch Equine Rescue","5","Red Clay Ranch Equine Rescue and Sanctuary is dedicated to rescuing and rehabilitating horses in need, giving them a second chance at life and finding them loving homes.","info@redclayrescue.org","United States"
"Simple Self Care - Living Lotus Massage","5","My name is Shannon, I am a Mobile Massage Therapist in the Bay Area, CA and own Living Lotus Massage. This channel is for me to share Self Care tips, inspire with health education backed with science AND Woo-Woo insight, give clients a peek into the craziness of my real life & business behind the scenes, and so much more!

Join me on the adventures being a Mama, Wife and Business Owner, working on myself through: anxiety, PTSD, traumas and my new ventures (like: my Mermaid Woo-Woo side @celestialmermaidmt on Instagram)

Massage isn't just bodywork to me, I honestly feel like if you aren't including your Mind and Spirit in the bodywork, you are missing a huge component, as EVERYTHING IS CONNECTED... let's chat about it!! :D","",""
"HeavenlyPaws","4","Heavenly Paws Animal Rescue, Inc. is a 501 (c) non-profit, all-volunteer, no-kill feline rescue.

Angeline Behrendt, a trained Veterinary Technician, founded Heavenly Paws Animal Shelter, Inc. in 2004 to expand her services and provide safe and secure homes for cats.

Heavenly Paws Animal Shelter is not a true brick-and-mortar shelter. We have a network of foster homes to take in and care for homeless cats until permanent, loving homes can be found. We also strive to help humans understand the importance of controlling the pet population through spaying and neutering.

Heavenly Paws Animal Shelter relies on private and corporate donations to help fund our rescue operations and accomplish our mission.

Heavenly Paws Animal Shelter has treated and saved many cats in challenging situations. All of our volunteers have pledged to rescue as many cats as possible with the space and funding we have available. We will always be committed to saving lives, one stray at a time!","ann@heavenlypawsshelter.com; Jvfritz1@yahoo.com; kim@heavenlypawsshelter.com; mclandes22@yahoo.com; terry@heavenlypawsshelter.com",""
"Widom Chiropractic","4","Here at Widom Chiropractic, we are proud to help our patients live better lives without pain.

We truly believe that nobody deserves to live in pain, even as they age, and we will do everything we can to ensure that our patients are comfortable. We are proud to help people after accidents or injuries and when they are uncomfortable doing their day-to-day activities.

Though pain itself is uncomfortable, when you have chronic pain, life can become unbearable. You may struggle just doing your normal day-to-day tasks. You may have trouble concentrating because you are not feeling well.

After a thorough examination with X-rays, we will be able to determine where your problem lies and discuss how we can help you feel better. Even after just a few treatments, you will be amazed at how much better you feel! You will be able to move around better, have better circulation, and may even start to lose weight. Chiropractic care can really make a world of difference to you!","",""
"Emma Luck Equine Massage Therapy","4","Welcome, I'm a fully qualified Equine Massage Therapist covering the Midlands. I'm here to help equestrians in Derbyshire and Nottingham area to relax tight muscles and any soreness in their horses so that they can fulfill their dreams with their Equine partner","",""
"Park Road Veterinary Clinic","4","Park Road Veterinary Clinic is a companion animal hospital dedicated to providing veterinary care for your pets. We take great pride in our veterinary clinic and our staff, and the level of care we provide. We routinely provide care for Dog & Cats, from the first puppy or kitten visit our friendly staff will be there for you and your pet.

We know that your cat, dog, new kitten or puppy is a valued family member and that you want them to receive the very best medical care from our veterinarians. Our goal is to educate you on the needs of your pet, from routine vaccinations or difficult surgeries. Our vet team provides emotional support for our clients since we understand how much your pet means to you. We also spend a great deal of time ensuring that our staff continues to upgrade their education, so we are always on the leading edge.","","Canada"
"Master of Massage","4","Master of Massage is a professional Massage Therapy company located in Minneapolis, Minnesota. Master of Massage gives insight on Massage Therapy and the benefits of Massage Therapy. Subscribe for self-care tips and all things Massage Therapy!  You can also book an appointment with Master of Massage on our website! 
www.masterofmassagemn.com","info@masterofmassagemn.com","United States"
"Massage by Nik","4","My name is Nik Wright and I am a LMT (Licensed Massage Therapist), and I operate a small studio in Southfield Michigan. I specialize in Deep Tissue, Myofascial Release, and Stretch Therapy. I will be using this channel to showcase stretching routines for clients, how to videos, and educational opportunities.","",""
"Empower Chiropractic","4","This is a Health and Wellness channel where we strive to give you the resources to take control of your health. Dr. Dalton Brunner is a Chiropractor in Shawnee, Kansas who strives for excellence every time someone walks through his doors. On this channel we give you tools and resources so you can be have more education to make the best choices for your health! Feel free to comment questions or reach out to Dr. Brunner personally if you would like to have a consultation.","",""
"A Free Bird's Dream","4","💆🏾‍♀️ Full-time Mom
💆🏾‍♀️ Licensed Massage Therapist 
👑 Aspiring Spa Queen

Follow me as I juggle teens, toddlers, clients, and the dream of Success— with laughs, chaos, and a little zen ✨

📍 Local to Marietta/East Cobb follow my socials for booking info.
IG: LMT__P

Subscribe to see behind-the-scenes spa life, self-care hacks, and wins (and fails!)

#MassageTherapist #Mompreneur #SpaBusiness #WellnessJourney","",""
"Because You Care, Animal Rescue and Adoption","4","Mission:
 Because You Care believes in the value of all companion animals. 
As a progressive rescue and adoption organization, we adhere to the highest no-kill standards. We match rescued animals with their best possible fur-ever homes by investing in their health, rehabilitation, socialization, and well-being.
Our Vision:
 Because You Care is a leader in cat and dog rescue and adoption. 
We are committed to the safety and well-being of animals while they are in our care and throughout their lifetimes.","",""
"Lily March","4","Hello, I'm Lily and I've been obsessed with liberty and reward based training since 2004. I'm now also a qualified equine massage therapist, an ethically ethological horsemanship advocate, and general massive horsemanship nerd!","",""
"Clinical Massage Biz","4","Your clinical massage biz mentor.

Hi – I’m Sam Visnic.
Owner of Release Muscle Therapy in Temecula, CA.

I help solo massage therapists rapidly build a practice with easy-to-implement digital marketing and automation systems.

Being an independent therapist is about FREEDOM.
To control your schedule.
To control your fees and your finances. 
To be able to help the people you want to help.
And get compensated fairly for your skills. 

Together we can make this a reality for you. Subscribe to the channel for free how-to videos, inspiration, and tutorials.","",""
"The ChiropractORR","4","Sports Chiropractor
Helping you move pain-free
📍 Campbell, CA","drchiropractorr@gmail.com",""
"Florida Chiropractic Coalition","4","We as Chiropractors CAN be the change we want to see in the world.","",""
"Pediatric Physical Therapy","4","Hi, welcome to Pediatric Physical Therapy (Pediatric Home PT), a channel designed by a licensed Physical Therapist, Doctor of Physical Therapy, and Certified Lymphedema Therapist. We try to provide the best pediatric physical therapy videos and show students, children and teens how to stretch, exercise, relieve pain, and perform pressure relief. I give tips on how to build and improve gross motor skills at home, during homeschooling, or in the classroom setting.

Have fun, be safe, stay healthy, and get strong while we #stayhome #homeschool2020","",""
"4 Paws Canine Massage","4","Hello! Thanks for stopping by my channel! My name is Tracey and I’ve been a Certified Canine Massage Therapist for 14 years. I am also Board Certified in Animal Acupressure and received my Board Certification in 2018. Each Acupressure Massage session I do is tailored specifically to the individual animal to address any issues the animal may be experiencing. It could be anxiety, arthritis, general aging, etc. I currently have an office in Sedona, Arizona and work in veterinary offices, and canine rehab clinic. I also do in-home sessions in Prescott, Arizona. 

Last year I added vibrational sound therapy using crystal singing bowls to my available services. I am amazed at how effective vibration can be with animals. Even deaf animals benefit. I spend quite a bit of time at a senior dog sanctuary in Prescott, Arizona and they have taught me so much about the benefits of sound therapy. I will be adding many videos at the sanctuary so you can see for yourself.

With Love,
Tracey","",""
"sosrescuecentre","4","The SOS Animal Rescue Centre is a charity based on the Costa del Sol, on the southern coast of Spain and is dedicated to giving the the stray cats and dogs of the Costa del Sol a chance to lead a full and active life","",""
"Martino Sports Therapy","4","Sports massage therapist to elite athletes 
This treatment is not for everyone!","","Australia"
"Mill Creek Veterinary Clinic","4","At Mill Creek Veterinary Clinic, our passion lies in delivering exceptional, ethical veterinary care for pets and their humans. We seamlessly blend top-tier medical knowledge and surgical expertise with low-stress techniques and a friendly, down-to-earth approach to solve your pet's health concerns.","",""
"Fox Run Animal Hospital","4","Veterinary Hospital in Metamora, Michigan. Welcome to our small animal hospital. We are passionate about helping your furry family members live, long, happy and healthy lives. We serve the Metamore and surrounding communities. We provide a full spectrum of veterinary services for most animals, including dental, ophthalmology, nutritional counseling, vaccines, puppy care, kitten care, urgent care and a full array of diagnostics, as well as a completely stocked pharmacy. Give us a call to set an appointment at (810) 678-8740 or come by and visit us.","info@foxrunanimalhospital.com",""
"PAHA Animal Rescue","4","We at PAHA Animal Rescue, are a No Kill Shelter & Charity. We rescue abused, lost and stray dogs and find them new happy homes! 

Please support our cause at: www.panafricasa.org

If you like what we do please  consider a small donation on our webpage. Don't forget to share, like and subscribe!
#dogs #cats #animals #animalrescue #charity","","South Africa"
"CityCreatures","4","City Creatures Animal Hospital is a full-service small animal hospital specializing in avian and exotic care. We provide top of the line care to all small animals from dogs and cats to lizards, birds, rodents and more. If you need a vet in Buffalo, NY, please give us a call today at 716-873-7000!","",""
"Pet Adoption and Rescue","4","Welcome to Pet Adoption and Rescue! 🌟

Our channel is dedicated to helping you find your perfect furry friend through pet adoption and rescue. We believe in giving every animal a second chance, whether it's through dog adoption, cat adoption, or finding a loving home for rescue animals. 🐾

We share heartwarming pet adoption stories, offer essential tips on how to adopt a pet, and showcase incredible rescue animal transformations. 🐶🐱 From local animal shelters to nationwide pet rescue centers, we highlight the importance of animal rescue and adoption. If you're looking to learn more about pet adoption near you or the best ways to support rescue animals, this is the channel for you! 💕

Subscribe for the latest on rescue pets, adoption tips, how to care for your adopted pet, and ways you can get involved in saving lives. Join us on the journey to make the world a better place for pets in need! 🌍","",""
"Sports Club Physical Therapy","4","The Sports Club Physical Therapy is an expert physical therapy & sports performance clinic located in The Sports Club of West Bloomfield, MI.

Our on-site physical therapists, personal trainers, and massage therapists provide unique, individualized treatment unlike anywhere else! Our team is dedicated to helping you not only recover from immediate injury, but also by promoting an active, healthy lifestyle.","",""
"Equinine Animal Chiropractic","4","Unlock Your Pet's Full Potential with Dr. Julie Peterson. Are your pets enjoying the best quality of life? Explore the remarkable advantages of animal chiropractic care and provide your cherished pets with the present of enhanced well-being and vitality. 

Dr. Julie Peterson’s Animal Chiropractic Clinic is located in Lakewood Wa. The Barn is located in Thurston County, and she will travel locally for 3 horses+

7504 86th St Sw Suite 150, Lakewood, Washington 98498","","United States"
"Adventurous Equine Massage","3","Hello, I'm Brianna Bowen, I'm an ESMT (Equine Sports Massage Therapist) I'm starting my own business at the age of 17!

Instagram: @zeusandbri","","United States"
"Ameya Prentice-Grice","3","Qualified Human and Animal Physiotherapist.
BHSc Physiotherapy 2013
PG Dip Veterinary Physiotherapy 2018","",""
"Little Lives Rescue","3","Founded in July of 2016, Little Lives Small Animal Rescue is a 501c3 nonprofit organization located in Tri-Cities, Washington that primarily focuses on rescuing small animals such as rodents, reptiles, birds, rabbits and etc. 

We want to help the animals in and around our community as much as possible. Our journey started with a paralyzed bearded dragon, an abandoned pet mouse, and a chinchilla without a home. Since starting our rescue, we have saved several animal types including geckos, guinea pigs, rabbits, bearded dragons, fish, iguanas, snakes, mice, and more.

We have a large number of rescued rabbits with limited rabbit fosters. We try to help the public with rabbit care and advice since overpopulation and dumping is a huge problem in our area. Please neuter/spay your rabbit and litter box train them (using pine pellet cat litter). It will make your life easier!

Enjoy our cute critters and thank you for the support!!

Little Lives Small Animal Rescue","","United States"
"Paul Verheyden Sports Massage Therapist","3","Sports and deep tissue massage therapist based in Swansea.  Level 4 qualified.  Dry cupping.  Kinesiology taping.  Dry needling (foundation).","","United Kingdom"
"Cathedraltown Health Clinic","3","Dr. Lee is the owner and chiropractor at the Cathedraltown Health Clinic. Located in the community of Cathedraltown in Markham, Ontario. With his experience in chiropractic and acupuncture, his purpose is to educate and help individuals of all walks of life reach a level of health and wellness through chiropractic and acupuncture care. 

For more information please go to: www.cathedraltownhealth.com","cathedralhighchiro@gmail.com",""
"RAW pt & sports massage","3","Personal Trainer & sports massage therapist. Fitness enthusiast and gym rat. Ex amateur MMA fighter, powerlifter and strongman competitor.","",""
"White Horse Chiropractic Center","3","Located in the heart of Somerdale, the leading health professionals at White Horse Chiropractic Center are dedicated to helping you achieve your wellness objectives -- combining skill and expertise that spans the entire chiropractic wellness spectrum. Dr. Stanley Piltin is committed to bringing you better health and a better way of life by teaching and practicing the true principles of chiropractic wellness care.","",""
