"channelId","频道名称","清理结论","原因代码","说明","清理后领域","原搜索词","证据片段","公开来源","原观察时间"
"UCfQ5dnrGzn4UzFdVj0mBRhQ","OH2021SchoolofAppliedScienceTP","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinarian","Welcome to the School of Applied Science (ASC), where science is brought to life! ASC offers 5 full-time diplomas in response to the dynamic changes in the vibrant food, chemical, healthcare and life sciences industries. To ensure our students stay relevant and competitive in a rapidly global world, our ability-driven curriculum strives to develop a future-oriented creator, lifelong learner and values-centred leader. The School has identified niche areas in applied research t","https://www.youtube.com/channel/UCfQ5dnrGzn4UzFdVj0mBRhQ","2026-09-18T12:19:44.488Z"
"UCg4821w_bE7NQCSIOnVG8Tg","Rob Robertson","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","massage therapist","massage therapist","Rob Robertson is a Registered Massage Therapist (RMQ -2915) and owner of The Paw Spa Ottawa-Gatineau K9 Solutions, serving clients in Ontario and Quebec, Canada. He provides massage and teaches canine (K9/dog) and human massage internat","https://www.youtube.com/channel/UCg4821w_bE7NQCSIOnVG8Tg","2026-09-18T12:07:07.305Z"
"UCH6QTLGm61f5y5u1gngJU1A","Windsor Animal Hospital","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","veterinary","veterinary","or Animal Hospital 🐾 Where passion meets precision in veterinary care. On this channel, we take you behind the scenes of what truly happens in a professional veterinary setting — from everyday consultations to advanced medical procedures. We believe in doing thing","https://www.youtube.com/channel/UCH6QTLGm61f5y5u1gngJU1A","2026-09-18T09:05:11.032Z"
"UCkUaWYQ8IBx4RMlEGha8s2g","Duffield Chiropractic Clinic","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","chiropractors","chiropractors","At Duffield Chiropractic Clinic in Derby we aim to look after you whether your problem is pain, improving posture, or increasing your performance. At our clinic we treat back pain, neck pain, sciatica and many more condition","https://www.youtube.com/channel/UCkUaWYQ8IBx4RMlEGha8s2g","2026-09-18T12:07:07.716Z"
"UCL_WaJbTv8qXIzV0uLDktzw","Tracy Gati","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","veterinarian","Tracy Gati","https://www.youtube.com/channel/UCL_WaJbTv8qXIzV0uLDktzw",""
"UCnTFuY4E72jx02iwPifKGJQ","video mission (Max Sternlicht)","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","animal rescue","Video Mission is Maxwell Sternlicht's social activism YouTube Channel (2014-2019). For Max's new social activism films, please visit maxsternlicht.com","https://www.youtube.com/channel/UCnTFuY4E72jx02iwPifKGJQ","2026-09-18T12:21:06.829Z"
"UCoCyhkFruoWlQpI8JFO_Xng","Los Gatos Orthopedic Sports Therapy","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","physical therapist","physical therapist","Los Gatos Orthopedic Sports Therapy is a physical therapist owned rehabilitation center. We are backed by a first class team of highly trained physical therapists and athletic trainers with specializations in sports rehabilitation and strength and conditionin","https://www.youtube.com/channel/UCoCyhkFruoWlQpI8JFO_Xng","2026-09-18T08:41:04.672Z"
"UCwsnIl5rS1fQX8UdQ4tv-BA","Mark Silverman","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","chiropractors","Mark Silverman","https://www.youtube.com/channel/UCwsnIl5rS1fQX8UdQ4tv-BA",""
"UCXbUWjzdEWZB8VqyQdPIJHQ","Animal Rescue Tails","review","rescue_story_or_unconfirmed","只有救助故事、传播口号或名称线索，缺少足够的本人救助运营依据。","","animal rescue","ompassion. If you enjoy dog loyalty stories, inspiring animal rescue stories, and unforgettable heart touching animal moments, this channel is for you. We create short cinematic storytelling designed for YouTube Shorts, sharing real and emotional moments between anim","https://www.youtube.com/channel/UCXbUWjzdEWZB8VqyQdPIJHQ","2026-09-18T12:11:26.533Z"
"UCxVoppzNQFRKfa8M4FdmVPw","The Veterinary Nurse","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","veterinary","veterinary","Veterinary Nurse + Dog Mum to 4","https://www.youtube.com/channel/UCxVoppzNQFRKfa8M4FdmVPw","2026-09-18T08:00:38.809Z"
"UC6yCIb24dcaBuIe0lAAlSug","Voithofer Chiropractic & Accident Rehabilitation","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","chiropractors","chiropractors","We provide the top chiropractic and physical therapy techniques to get you back to living your best life. Back pain - neck pain - car accident - sports injury","https://www.youtube.com/channel/UC6yCIb24dcaBuIe0lAAlSug","2026-09-18T08:48:56.256Z"
"UCcCGMfoGJ3tqmgGh3Ap3gBg","Anicca Main","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","massage therapist","massage therapist","Equine Massage Therapist based in Melbourne, Australia mainandcotouch@gmail.com","https://www.youtube.com/channel/UCcCGMfoGJ3tqmgGh3Ap3gBg","2026-09-18T12:01:42.087Z"
"UCPZMqjtVCoHfmC_QTIu1KOQ","Joanah horse rescue sanctuary","review","rescue_story_or_unconfirmed","只有救助故事、传播口号或名称线索，缺少足够的本人救助运营依据。","","animal rescue","Save horses today by donating link in bio 🙏🙏🙏","https://www.youtube.com/channel/UCPZMqjtVCoHfmC_QTIu1KOQ","2026-09-18T12:11:26.805Z"
"UCQi1T5aRuyF_RLVYzQqKW0w","HonoluluJulie","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","chiropractors","HonoluluJulie","https://www.youtube.com/channel/UCQi1T5aRuyF_RLVYzQqKW0w",""
"UCQoZqDhJXDl6Qn6qp6irhMQ","Vet Universe | Pet Care Explained","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","veterinary; veterinarian","veterinarian","trition, and prevention — everything is explained by a veterinarian to help you keep your pets healthy and safe.","https://www.youtube.com/channel/UCQoZqDhJXDl6Qn6qp6irhMQ","2026-09-18T12:07:08.169Z"
"UCu_wa4EZHpHf0A4gJ2i47zg","Twin Cities Movement: chiropractic and rehabilitation","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","chiropractors","Twin Cities Movement: chiropractic and rehabilitation","https://www.youtube.com/channel/UCu_wa4EZHpHf0A4gJ2i47zg",""
"UCV1XVfx0MdpuQ3jboQohZzw","Sports Massage Highland","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","massage therapist","massage therapist","ment with Sports Massage Highland. Sports and Remedial Massage Therapist for over 15 years The channel focus, is to support you in maintaining exercise through each stage of pregnancy and assisting your recovery postnatally. Sharing helpful, evidence based workout videos","https://www.youtube.com/channel/UCV1XVfx0MdpuQ3jboQohZzw","2026-09-18T12:07:08.308Z"
"UCvWlYwXfeEeweqccI-AlHaw","Distano Chiropractic & Physical Rehabilitation","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","chiropractors","Specialist in orthopedic rehabilitation, sports injury rehabilitation and pre/post surgical rehabilitation.","https://www.youtube.com/channel/UCvWlYwXfeEeweqccI-AlHaw","2026-09-18T08:48:30.720Z"
"UCWX3IsbVXY68HUmPvlDR9gQ","WILD ANIMAL RESCUE ORGANIZATION,SOLAPUR","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","animal rescue","WILD ANIMAL RESCUE ORGANIZATION,SOLAPUR","https://www.youtube.com/channel/UCWX3IsbVXY68HUmPvlDR9gQ",""
"UCyCduWMvAkTRLwm1gQY-Gpg","Taryn Riel Pediatric Physical Therapy","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","physical therapist; massage therapist","physical therapist","Hi Everyone! My name is Taryn R. I’ve been a pediatric physical therapist for over 15 years. I have been working with children who need assistance in gaining strength, improving their overall balance, working on their body movements and bilateral coordination. I also work","https://www.youtube.com/channel/UCyCduWMvAkTRLwm1gQY-Gpg","2026-09-18T08:40:49.822Z"
"UCyse6QdmO-W7wye9C2emlcw","Dr. Christopher Kawa, Discover Chiropractic","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","chiropractors","chiropractors","uTube channel of Dr. Christopher Kawa. As a passionate chiropractor and functional wellness expert, I'm dedicated to unlocking the full potential of the human body. Here, you'll discover the transformative power of precision chiropractic adjustments aimed at restorin","https://www.youtube.com/channel/UCyse6QdmO-W7wye9C2emlcw","2026-09-18T12:11:27.389Z"
"UC_A2OmgrzpdPxWBllmPjOXQ","Thriving Dog PAWcast","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","chiropractors","Dog-lover and veteran of the nutrition industry Tim Berthold interviews dog aficionados, brands, and Vet professionals committed to helping dogs live happier and healthier lives.","https://www.youtube.com/channel/UC_A2OmgrzpdPxWBllmPjOXQ","2026-09-18T12:11:27.834Z"
"UC_jY6cNTZw9KXWjRs3xsKCg","shortchiro","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","chiropractors","Chiropractic Care & Chiropractic Related Topics","https://www.youtube.com/channel/UC_jY6cNTZw9KXWjRs3xsKCg","2026-09-18T12:17:55.198Z"
"UC7ZWZrfn7a2uMgdrJnxWkQg","Cadence Chiropractic","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","chiropractors","Cadence Chiropractic","https://www.youtube.com/channel/UC7ZWZrfn7a2uMgdrJnxWkQg",""
"UCETww7467Q6IvrGc52HUtlA","13 Hands Equine Rescue","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","veterinary; veterinarian","animal rescue","lth and strength. Once they are approved by a licensed veterinarian they are sent to our facility and begin their journey to the horse they were meant to be. Some of them will be trained and evaluated to be used in our program for therapy for the human-equine connect","https://www.youtube.com/channel/UCETww7467Q6IvrGc52HUtlA","2026-09-18T12:07:08.644Z"
"UCFWUvpLm_P32ZMvADuG4FnQ","Equine Cure","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","physical therapist","Equine Cure","https://www.youtube.com/channel/UCFWUvpLm_P32ZMvADuG4FnQ",""
"UCIUDyKiPqt6BbAtp61UbICw","Paws PT","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","physical therapist","Paws PT - Improving quality of life for your pets Pet Physical Therapy, Rehab & Wellness: • Underwater Treadmill • Cold Laser Therapy • Therapeutic Exercise • Soft Tissue Therapy • Hirudotherapy Paws PT’s mission is to promote healing and wellness through methods that improve the overall quality of life for your pet. Based on your pet’s specific needs, we will select an appropriate mix of non-invasive therapeutic modalities to: • Alleviate pain • Improve post-surgical healing","https://www.youtube.com/channel/UCIUDyKiPqt6BbAtp61UbICw","2026-09-18T12:07:08.707Z"
"UCksnFLzkOEt2Dnh5nYTyUdQ","Spinal Care Chiropractic And Joint Rehabilitation","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","chiropractors","OUR APPROACH Our goal is to get you out of pain and keep you that way. That is our bottom line. When our doctors do an initial evaluation, we will have a good idea if your condition is something we can fix or not. If we can fix it, we will explain to you what the problem is, how it will be fixed and about how long it will take. If it is something that we cannot fix, we will explain that too, and we will work with you to get you to someone who can help whether that is an ortho","https://www.youtube.com/channel/UCksnFLzkOEt2Dnh5nYTyUdQ","2026-09-18T12:11:27.911Z"
"UComv_zeMVuYkyz9cMiysCwA","Animal Surgical Center","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary; veterinarian","MANY ANIMALS OFTEN SUFFER BECAUSE THEIR OWNERS CANNOT AFFORD NEEDED SURGERY. ASC PROVIDES EXCELLENT VETERINARY SURGICAL SERVICE AT A FAIR PRICE.","https://www.youtube.com/channel/UComv_zeMVuYkyz9cMiysCwA","2026-09-18T12:21:14.441Z"
"UCp-1oxMm4OSjgU6zqSN6yBQ","Do Better DoneDeal","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","animal rescue","We set up this group to monitor adverts for compliance with Animal Health and Welfare laws. Our aim is to push for better resourcing, regulation and enforcement of those laws and to push for changes in legislation that will make our laws more effective and supportive of one another. This channel will be used to group together Videos that are relevant to the topic of puppy farming and animal welfare in Ireland. We want to put an end to puppy farmers and dog smuggling in Irelan","https://www.youtube.com/channel/UCp-1oxMm4OSjgU6zqSN6yBQ","2026-09-18T12:21:19.197Z"
"UCT6q7d9YQIw3nieqQDiqipQ","Veterinary Nurse Medicine Geek","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","veterinary","veterinary","My name is Sophie McMurrough and I am a Registered Veterinary Nurse and a Veterinary Technician Specialist in Small Animal Internal Medicine (one of only 11 in the UK). I am an international speaker and regularly deliver CPD to other vet professionals across the glob","https://www.youtube.com/channel/UCT6q7d9YQIw3nieqQDiqipQ","2026-09-18T07:59:07.059Z"
"UCUIICVPJk34FaItuIXSUUEg","Paradigm Health - Compassionate Hospice Care","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","massage therapist","Paradigm Health is Indiana's compassionate hospice and palliative care provider. They provide experienced and skilled end-of-life care to families throughout Indiana including: Metro Indianapolis, the Greater Ft. Wayne area, South Bend & beyond St. Joe county and as far south as Bloomington. You get patient centered care that focuses on alleviating symptoms, caregiver stress and life enrichment services to maximize your loved ones quality of life.","https://www.youtube.com/channel/UCUIICVPJk34FaItuIXSUUEg","2026-09-18T12:22:17.733Z"
"UCurBGhumtMg8OqD_XZorkxw","Mastering.Mthrhd","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","physical therapist","physical therapist","Hi! I'm Victoria—a pediatric physical therapist (DPT), educator, and mom of twins, a toddler, and a big kid. This channel is your go-to resource for baby & toddler development, milestones, movement, and play through practical, evidence-based educa","https://www.youtube.com/channel/UCurBGhumtMg8OqD_XZorkxw","2026-09-18T12:07:08.851Z"
"UCZvStKfCGMc8Cp2PyEnSmsA","Armstrong Equine Massage Therapy","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","massage therapist","massage therapist","Equine and Canine Massage Therapy School","https://www.youtube.com/channel/UCZvStKfCGMc8Cp2PyEnSmsA","2026-09-18T08:53:41.344Z"
"UC4fli435h33EQal8P98lELg","Learning Made Fun","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","animal rescue","Learning Made Fun","https://www.youtube.com/channel/UC4fli435h33EQal8P98lELg",""
"UC6bJmQh8YC2O8nWhUV0fvxA","Results Align Chiropractic","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","chiropractors","Results Align Chiropractic","https://www.youtube.com/channel/UC6bJmQh8YC2O8nWhUV0fvxA",""
"UCC6PAjR5u-SiK3u5ajRdRCg","Jacki Wilkins","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","massage therapist","massage therapist","rail, and ranch riding. She is also a certified equine massage therapist. For many years now she has taught classes on subjects such as ground work, equine psychology, color genetics, and massage. Most of all, Jacki loves to share how God uses horses to teach us about Him","https://www.youtube.com/channel/UCC6PAjR5u-SiK3u5ajRdRCg","2026-09-18T12:07:09.222Z"
"UCDOEPuePvMqfBvDZ1_m8QIQ","Sound Hound Canine Massage","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","massage therapist","massage therapist","I'm Heidi Hesse, a nationally certified canine massage therapist working in the Twin Cities area. I can't wait to help make your dog feel better!","https://www.youtube.com/channel/UCDOEPuePvMqfBvDZ1_m8QIQ","2026-09-18T08:55:25.205Z"
"UCe7zjkIkTVINFeFt6ltniLg","Family Support Services of North Florida","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","animal rescue","Family Support Services of North Florida (FSSNF) is the lead agency for foster care, adoption and family preservation in Duval, Nassau, Pasco and Pinellas counties in Florida. Through community-based care, FSS provides services and programs to help prevent child abuse and neglect, to promote a healthy family environment and prevention services, care for our community's children in foster care, and permanency through adoption. The nonprofit organization was established in 2001","https://www.youtube.com/channel/UCe7zjkIkTVINFeFt6ltniLg","2026-09-18T12:19:29.125Z"
"UCElaW0s6-y9efUgZztH6qkQ","Veritas Veterinary Partners","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary","Veritas Veterinary Partners is a rapidly growing network of specialty and emergency veterinary hospitals throughout the US. Our hospitals embrace the greatest challenges in veterinary medicine with Board Certified specialists in Emergency/Critical Care, Neurology/Neurosurgery, Internal Medicine, Oncology, Cardiology, Ophthalmology, Dermatology, Radioiodine Therapy, Surgery, Rehabilitation and Pain Management. Founded on the principles of Truth & Trust, we have a desire to cre","https://www.youtube.com/channel/UCElaW0s6-y9efUgZztH6qkQ","2026-09-18T12:07:09.414Z"
"UCm8jxYoIKQIBPvYvkATrtvQ","Jesse Green","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","chiropractors","These lectures provide general legal information to help chiropractors operate a business and minimize the risk of malpractice lawsuits. These lectures are for the Successful Chiropractic Practice class at Parker University. These vodcasts provide only general legal information. They are not legal advice and do not create an attorney-client relationship.","https://www.youtube.com/channel/UCm8jxYoIKQIBPvYvkATrtvQ","2026-09-18T12:08:49.370Z"
"UCq7Dn7Ohqv8iV7gQigo6i4w","Cedar Hill Sports Therapy- A BetterBack Clinic","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","physical therapist; chiropractors; massage therapist","massage therapist","edar Hill Sports Therapy - A BetterBack Clinic include Chiropractic Care, Scoliosis, Traction Therapy, Massage Therapy, Custom Shoes & Orthotics, Physiotherapy & Sports Therapy, & In House X-Rays.","https://www.youtube.com/channel/UCq7Dn7Ohqv8iV7gQigo6i4w","2026-09-18T12:11:28.895Z"
"UCQBdfq7o5UrGXR8XuGLrxgw","Beef Careers","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary","Check out a complete listing of livestock career opportunities beefcareers.weebly.com","https://www.youtube.com/channel/UCQBdfq7o5UrGXR8XuGLrxgw","2026-09-18T12:21:35.605Z"
"UC5xfLWD-zYmf-W8zaIg8rIQ","Touching Animals","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","chiropractors","chiropractors","tle better. Imants Dela Cuesta credentials consist of Chiropractor. Network Practitioner and Certified Functional Neurologist.","https://www.youtube.com/channel/UC5xfLWD-zYmf-W8zaIg8rIQ","2026-09-18T12:11:28.432Z"
"UC9E_68moapmbpi_1CUWWruA","Critter Care Veterinary Clinic","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","veterinary","veterinary; veterinarian","Exotic Pet and Avian Veterinary Clinic Also work with Wildife and rescued Urban Wildlife Follow us on Facebook and Instagram @crittercareveterinary","https://www.youtube.com/channel/UC9E_68moapmbpi_1CUWWruA","2026-09-18T08:34:55.620Z"
"UCavoOphAfbHeNplf2adscaw","Reactivate Chiropractic & Rehab","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","physical therapist; chiropractors","chiropractors","We are a multiservice Chiropractic clinic offering Manipulation, physiotherapy, rehab, muscle & joint injections, and injectable nutrition. Give us a call at 918-600-2969.","https://www.youtube.com/channel/UCavoOphAfbHeNplf2adscaw","2026-09-18T12:18:59.993Z"
"UCdUza2z0mJT__Jmrxr8yS5w","K9 Gym","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","veterinary; veterinarian; physical therapist; massage therapist; chiropractors","physical therapist; massage therapist","ife & comfort. Our compassionate staff is comprised of veterinarians, veterinary technicians, a physical therapist, & a massage therapist who are certified in veterinary acupuncture & chiropractic, canine rehabilitation, &/or massage. After your pet is evaluated by ou","https://www.youtube.com/channel/UCdUza2z0mJT__Jmrxr8yS5w","2026-09-18T12:11:28.494Z"
"UCEQgvxeODTUJRwkX3Mfdtwg","Lukuman’s Rescue Sanctuary","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","animal rescue","Welcome to Sanctuary of the Lukuman’s Rescue 6)🐾🐎 Where every hoofprint has a story.♥️ We rescue, love, and rehabilitate donkeys and horses who've been forgotten, abandoned, or mistreated. Watch their journeys from heartbreak to healing - because every soul deserves a second chance. Subscribe to be part of the healing herd.♥️","https://www.youtube.com/channel/UCEQgvxeODTUJRwkX3Mfdtwg","2026-09-18T12:11:29.810Z"
"UCG5Vv2KHFheP5GmaQygv8Iw","Rustic Farms Animal Rescue","keep","explicit_rescue_operation","简介明确自述救助／收容／寄养／康复业务及运营活动；不等于独立核实真实性。","animal rescue","animal rescue","We are a non-profit animal rescue. Most of the animals that come here, stay here to live a peaceful carefree life and are treated with love and kindness. These animals all come from different situations and different abusive or despe","https://www.youtube.com/channel/UCG5Vv2KHFheP5GmaQygv8Iw","2026-09-18T12:07:09.988Z"
"UCH2AePgVLyjhjnnFlS-iI9Q","AI Pulse","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","chiropractors","🚀 Welcome to AI Pulse – your daily dose of Artificial Intelligence in 60 seconds or less! We bring you the latest AI news, mind-blowing tools, tips, and futuristic trends in short, powerful bursts. 💡 What you’ll find here: Cutting-edge AI tools & apps Quick tutorials & hacks Future tech insights Fun experiments with AI Stay ahead of the curve and catch the pulse of AI in every short! 👉 Subscribe now and join the future..","https://www.youtube.com/channel/UCH2AePgVLyjhjnnFlS-iI9Q","2026-09-18T12:11:28.894Z"
"UCKBpSc89Q_7lpPK8Ztj05og","dontremain","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","veterinary; veterinarian","dontremain","https://www.youtube.com/channel/UCKBpSc89Q_7lpPK8Ztj05og",""
"UCkRyUqDPcZi16DgH1oBskyQ","The Vet Files","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary; veterinarian","📂 The Vet Files 🎙️ Exploring the realities of veterinary medicine—from the classroom to the field 🐾 Case studies, industry insights, and candid conversations 🚨 New episodes coming soon—stay tuned!","https://www.youtube.com/channel/UCkRyUqDPcZi16DgH1oBskyQ","2026-09-18T12:07:09.979Z"
"UCLTwzP0zFgVqlw6Mz6rK97A","Miami Animal Rescue","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","animal rescue","Miami Animal Rescue","https://www.youtube.com/channel/UCLTwzP0zFgVqlw6Mz6rK97A",""
"UCwHnlyqSyxbuMuNeKUWhBiQ","Jeff Goodall","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinarian","This channel will allow the Sunnyview Animal Care Team to upload Pet Care Videos for our Clients & Friends to review.","https://www.youtube.com/channel/UCwHnlyqSyxbuMuNeKUWhBiQ","2026-09-18T12:22:41.172Z"
"UCXayfTB2Ke2PfXmiP3XIR6A","Cameron Veterinary Services","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","veterinary","veterinary","ave shied away from, and yet, here we are! The Cameron Veterinary Services is expanding and has been thriving since opening its doors as a mobile veterinary clinic in 2020. The aim of the practice is to provide high quality, personalised veterinary care, and spread","https://www.youtube.com/channel/UCXayfTB2Ke2PfXmiP3XIR6A","2026-09-18T12:11:29.261Z"
"UCzWb0GmJq6i02kbpVDWgSnw","Willoughby Farm Animal Rescue & Campground","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","animal rescue","Willoughby Farm Animal Rescue & Campground","https://www.youtube.com/channel/UCzWb0GmJq6i02kbpVDWgSnw",""
"UC_A8r_maCwuCNfZi2W_oYTQ","Discover Life Chiropractic-David Hendrickson D.C.","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","chiropractors","chiropractors","Welcome to Discover Life Chiropractic where we help people finally understand why they hurt. “It’s just stress.” “It’s normal headaches.” “Your imaging looks fine.” “You’ll just have to live with it.” We’re here to dig deeper. Dr. Dave i","https://www.youtube.com/channel/UC_A8r_maCwuCNfZi2W_oYTQ","2026-09-18T12:07:10.400Z"
"UC08oYUbZqDLv_Kpzm7PX6UQ","Rescue Pet Diaries","keep","explicit_rescue_operation","简介明确自述救助／收容／寄养／康复业务及运营活动；不等于独立核实真实性。","animal rescue","animal rescue","Welcome to our rescue transformation journey 🐶✨ We rescue abandoned and neglected street cat and give them a second chance through love, care, grooming, and rehabilitation. From severely matted fur to incredible transformations, every story on this channel","https://www.youtube.com/channel/UC08oYUbZqDLv_Kpzm7PX6UQ","2026-09-18T12:11:29.415Z"
"UC6NdilnCLFgKOetGL2lAEQA","Healing Palms","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","massage therapist","Come to the oasis … or let us bring our services to you! Our staff are Master Level Therapists. We are skilled in a variety of techniques from deeper bodywork to soothing treatments aimed at calming body and mind.","https://www.youtube.com/channel/UC6NdilnCLFgKOetGL2lAEQA","2026-09-18T12:18:37.501Z"
"UC97W1E1Mz0oq_XihlKL-6rg","Kuss Chiropractic","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","chiropractors","Kuss Chiropractic","https://www.youtube.com/channel/UC97W1E1Mz0oq_XihlKL-6rg",""
"UCaN_VsZyOvTGn_fvZk8cscg","Center Veterinary Clinic","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","veterinary","veterinary","Located in San Diego, the staff at Center Veterinary Clinic are committed to your pet's health. Center Veterinary Clinic based in San Diego, excels in the science of Veterinary medicine and has been established for over 30 years. Dr. Matt Bigelow and o","https://www.youtube.com/channel/UCaN_VsZyOvTGn_fvZk8cscg","2026-09-18T12:07:10.514Z"
"UCiN7PPObfSwgVR1GHXfWIdg","K Snel Chiropractic","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","chiropractors","chiropractors","Snel Chiropractic located in Curacao specializes in the treatment of spinal disfuction without the use of drugs or surgery. Examples: Whiplash, Lower back pain, Headaches, scolioses, spondylolisthesis, spondylosis, ec","https://www.youtube.com/channel/UCiN7PPObfSwgVR1GHXfWIdg","2026-09-18T12:20:15.504Z"
